day,year,mo,da,collision_date,county,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,NUM_COLLISIONS
4,2015,10,29,2015-10-29,Kings County,63.2,60.9,1005.5,3.5,17.6,24.1,35.9,66,46.9,0.54,999.9,1,1,0,0,0,205
4,2015,10,29,2015-10-29,Queens County,63.2,60.9,1005.5,3.5,17.6,24.1,35.9,66,46.9,0.54,999.9,1,1,0,0,0,182
4,2015,10,29,2015-10-29,Richmond County,63.2,60.9,1005.5,3.5,17.6,24.1,35.9,66,46.9,0.54,999.9,1,1,0,0,0,30
4,2015,10,29,2015-10-29,New York County,63.2,60.9,1005.5,3.5,17.6,24.1,35.9,66,46.9,0.54,999.9,1,1,0,0,0,153
4,2015,10,29,2015-10-29,Bronx County,63.2,60.9,1005.5,3.5,17.6,24.1,35.9,66,46.9,0.54,999.9,1,1,0,0,0,73
5,2015,10,30,2015-10-30,Queens County,57.4,41.6,1008.2,10,11.1,17.1,25.1,66,51.1,0.4,999.9,0,0,0,0,0,170
5,2015,10,30,2015-10-30,Kings County,57.4,41.6,1008.2,10,11.1,17.1,25.1,66,51.1,0.4,999.9,0,0,0,0,0,167
5,2015,10,30,2015-10-30,Richmond County,57.4,41.6,1008.2,10,11.1,17.1,25.1,66,51.1,0.4,999.9,0,0,0,0,0,26
5,2015,10,30,2015-10-30,New York County,57.4,41.6,1008.2,10,11.1,17.1,25.1,66,51.1,0.4,999.9,0,0,0,0,0,153
5,2015,10,30,2015-10-30,Bronx County,57.4,41.6,1008.2,10,11.1,17.1,25.1,66,51.1,0.4,999.9,0,0,0,0,0,58
6,2015,10,31,2015-10-31,Richmond County,48.9,37.4,1020.4,10,5.7,11.1,17.1,61,35.1,0,999.9,0,0,0,0,0,11
6,2015,10,31,2015-10-31,New York County,48.9,37.4,1020.4,10,5.7,11.1,17.1,61,35.1,0,999.9,0,0,0,0,0,91
6,2015,10,31,2015-10-31,Kings County,48.9,37.4,1020.4,10,5.7,11.1,17.1,61,35.1,0,999.9,0,0,0,0,0,83
6,2015,10,31,2015-10-31,Bronx County,48.9,37.4,1020.4,10,5.7,11.1,17.1,61,35.1,0,999.9,0,0,0,0,0,35
6,2015,10,31,2015-10-31,Queens County,48.9,37.4,1020.4,10,5.7,11.1,17.1,61,35.1,0,999.9,0,0,0,0,0,77
4,2020,10,01,2020-10-01,Kings County,66.4,62.2,1013.7,9.7,9.8,17.1,999.9,70,61,0.02,999.9,0,0,0,0,0,118
4,2020,10,01,2020-10-01,Queens County,66.4,62.2,1013.7,9.7,9.8,17.1,999.9,70,61,0.02,999.9,0,0,0,0,0,68
4,2020,10,01,2020-10-01,Richmond County,66.4,62.2,1013.7,9.7,9.8,17.1,999.9,70,61,0.02,999.9,0,0,0,0,0,18
4,2020,10,01,2020-10-01,New York County,66.4,62.2,1013.7,9.7,9.8,17.1,999.9,70,61,0.02,999.9,0,0,0,0,0,61
4,2020,10,01,2020-10-01,Bronx County,66.4,62.2,1013.7,9.7,9.8,17.1,999.9,70,61,0.02,999.9,0,0,0,0,0,44
5,2020,10,02,2020-10-02,Bronx County,64.8,59,1013.1,8.7,8.5,18.1,24.1,70,59,0,999.9,1,0,0,0,0,52
5,2020,10,02,2020-10-02,Queens County,64.8,59,1013.1,8.7,8.5,18.1,24.1,70,59,0,999.9,1,0,0,0,0,88
5,2020,10,02,2020-10-02,Kings County,64.8,59,1013.1,8.7,8.5,18.1,24.1,70,59,0,999.9,1,0,0,0,0,114
5,2020,10,02,2020-10-02,Richmond County,64.8,59,1013.1,8.7,8.5,18.1,24.1,70,59,0,999.9,1,0,0,0,0,13
5,2020,10,02,2020-10-02,New York County,64.8,59,1013.1,8.7,8.5,18.1,24.1,70,59,0,999.9,1,0,0,0,0,59
6,2020,10,03,2020-10-03,Bronx County,61.4,47.8,1021.2,10,4.9,8,999.9,68,50,0,999.9,0,0,0,0,0,57
6,2020,10,03,2020-10-03,New York County,61.4,47.8,1021.2,10,4.9,8,999.9,68,50,0,999.9,0,0,0,0,0,49
6,2020,10,03,2020-10-03,Kings County,61.4,47.8,1021.2,10,4.9,8,999.9,68,50,0,999.9,0,0,0,0,0,85
6,2020,10,03,2020-10-03,Richmond County,61.4,47.8,1021.2,10,4.9,8,999.9,68,50,0,999.9,0,0,0,0,0,15
6,2020,10,03,2020-10-03,Queens County,61.4,47.8,1021.2,10,4.9,8,999.9,68,50,0,999.9,0,0,0,0,0,90
2,2013,10,01,2013-10-01,New York County,62.1,51.8,1012.9,10,8.0,15.0,999.9,70,53.1,0,999.9,0,0,0,0,0,132
2,2013,10,01,2013-10-01,Richmond County,62.1,51.8,1012.9,10,8.0,15.0,999.9,70,53.1,0,999.9,0,0,0,0,0,26
2,2013,10,01,2013-10-01,Kings County,62.1,51.8,1012.9,10,8.0,15.0,999.9,70,53.1,0,999.9,0,0,0,0,0,159
2,2013,10,01,2013-10-01,Queens County,62.1,51.8,1012.9,10,8.0,15.0,999.9,70,53.1,0,999.9,0,0,0,0,0,121
2,2013,10,01,2013-10-01,Bronx County,62.1,51.8,1012.9,10,8.0,15.0,999.9,70,53.1,0,999.9,0,0,0,0,0,65
7,2020,10,04,2020-10-04,Richmond County,61,51.5,1024.2,10,7,11.1,999.9,66,52,0,999.9,0,0,0,0,0,11
7,2020,10,04,2020-10-04,Kings County,61,51.5,1024.2,10,7,11.1,999.9,66,52,0,999.9,0,0,0,0,0,69
7,2020,10,04,2020-10-04,Bronx County,61,51.5,1024.2,10,7,11.1,999.9,66,52,0,999.9,0,0,0,0,0,60
7,2020,10,04,2020-10-04,Queens County,61,51.5,1024.2,10,7,11.1,999.9,66,52,0,999.9,0,0,0,0,0,76
7,2020,10,04,2020-10-04,New York County,61,51.5,1024.2,10,7,11.1,999.9,66,52,0,999.9,0,0,0,0,0,28
3,2013,10,02,2013-10-02,New York County,64.8,58.1,1012.1,9.3,8.7,17.1,19,73.9,53.1,0.01,999.9,1,0,0,0,0,139
3,2013,10,02,2013-10-02,Bronx County,64.8,58.1,1012.1,9.3,8.7,17.1,19,73.9,53.1,0.01,999.9,1,0,0,0,0,49
3,2013,10,02,2013-10-02,Richmond County,64.8,58.1,1012.1,9.3,8.7,17.1,19,73.9,53.1,0.01,999.9,1,0,0,0,0,32
3,2013,10,02,2013-10-02,Queens County,64.8,58.1,1012.1,9.3,8.7,17.1,19,73.9,53.1,0.01,999.9,1,0,0,0,0,142
3,2013,10,02,2013-10-02,Kings County,64.8,58.1,1012.1,9.3,8.7,17.1,19,73.9,53.1,0.01,999.9,1,0,0,0,0,168
1,2020,10,05,2020-10-05,Richmond County,56.9,54.6,1019.7,9.2,8.1,14,20,59,52,0.17,999.9,1,0,0,0,0,9
1,2020,10,05,2020-10-05,Kings County,56.9,54.6,1019.7,9.2,8.1,14,20,59,52,0.17,999.9,1,0,0,0,0,88
1,2020,10,05,2020-10-05,Bronx County,56.9,54.6,1019.7,9.2,8.1,14,20,59,52,0.17,999.9,1,0,0,0,0,58
1,2020,10,05,2020-10-05,Queens County,56.9,54.6,1019.7,9.2,8.1,14,20,59,52,0.17,999.9,1,0,0,0,0,76
1,2020,10,05,2020-10-05,New York County,56.9,54.6,1019.7,9.2,8.1,14,20,59,52,0.17,999.9,1,0,0,0,0,42
4,2013,10,03,2013-10-03,Bronx County,65.8,56.3,1016.4,10,6.5,8.9,999.9,75.9,59,0,999.9,0,0,0,0,0,58
4,2013,10,03,2013-10-03,Queens County,65.8,56.3,1016.4,10,6.5,8.9,999.9,75.9,59,0,999.9,0,0,0,0,0,139
4,2013,10,03,2013-10-03,Richmond County,65.8,56.3,1016.4,10,6.5,8.9,999.9,75.9,59,0,999.9,0,0,0,0,0,28
4,2013,10,03,2013-10-03,New York County,65.8,56.3,1016.4,10,6.5,8.9,999.9,75.9,59,0,999.9,0,0,0,0,0,136
4,2013,10,03,2013-10-03,Kings County,65.8,56.3,1016.4,10,6.5,8.9,999.9,75.9,59,0,999.9,0,0,0,0,0,148
2,2020,10,06,2020-10-06,Kings County,59.2,53.1,1020.5,9.9,6.8,12,999.9,64,48,0.05,999.9,1,0,0,0,0,91
2,2020,10,06,2020-10-06,Queens County,59.2,53.1,1020.5,9.9,6.8,12,999.9,64,48,0.05,999.9,1,0,0,0,0,90
2,2020,10,06,2020-10-06,New York County,59.2,53.1,1020.5,9.9,6.8,12,999.9,64,48,0.05,999.9,1,0,0,0,0,51
2,2020,10,06,2020-10-06,Richmond County,59.2,53.1,1020.5,9.9,6.8,12,999.9,64,48,0.05,999.9,1,0,0,0,0,8
2,2020,10,06,2020-10-06,Bronx County,59.2,53.1,1020.5,9.9,6.8,12,999.9,64,48,0.05,999.9,1,0,0,0,0,60
5,2013,10,04,2013-10-04,New York County,62.8,57.5,1017.7,9.3,5.2,8.9,999.9,71.1,53.6,0.01,999.9,1,0,0,0,0,151
5,2013,10,04,2013-10-04,Queens County,62.8,57.5,1017.7,9.3,5.2,8.9,999.9,71.1,53.6,0.01,999.9,1,0,0,0,0,170
5,2013,10,04,2013-10-04,Richmond County,62.8,57.5,1017.7,9.3,5.2,8.9,999.9,71.1,53.6,0.01,999.9,1,0,0,0,0,23
5,2013,10,04,2013-10-04,Kings County,62.8,57.5,1017.7,9.3,5.2,8.9,999.9,71.1,53.6,0.01,999.9,1,0,0,0,0,145
5,2013,10,04,2013-10-04,Bronx County,62.8,57.5,1017.7,9.3,5.2,8.9,999.9,71.1,53.6,0.01,999.9,1,0,0,0,0,74
3,2020,10,07,2020-10-07,Richmond County,65.7,60.4,1007,9.6,16.4,27,52.1,70,61,0.07,999.9,1,0,0,0,0,12
3,2020,10,07,2020-10-07,Queens County,65.7,60.4,1007,9.6,16.4,27,52.1,70,61,0.07,999.9,1,0,0,0,0,60
3,2020,10,07,2020-10-07,Bronx County,65.7,60.4,1007,9.6,16.4,27,52.1,70,61,0.07,999.9,1,0,0,0,0,44
3,2020,10,07,2020-10-07,New York County,65.7,60.4,1007,9.6,16.4,27,52.1,70,61,0.07,999.9,1,0,0,0,0,53
3,2020,10,07,2020-10-07,Kings County,65.7,60.4,1007,9.6,16.4,27,52.1,70,61,0.07,999.9,1,0,0,0,0,111
6,2013,10,05,2013-10-05,Queens County,61.3,57.7,1018,9.6,4.2,8.0,999.9,72,54,0.13,999.9,0,1,0,0,0,118
6,2013,10,05,2013-10-05,Bronx County,61.3,57.7,1018,9.6,4.2,8.0,999.9,72,54,0.13,999.9,0,1,0,0,0,52
6,2013,10,05,2013-10-05,Richmond County,61.3,57.7,1018,9.6,4.2,8.0,999.9,72,54,0.13,999.9,0,1,0,0,0,12
6,2013,10,05,2013-10-05,Kings County,61.3,57.7,1018,9.6,4.2,8.0,999.9,72,54,0.13,999.9,0,1,0,0,0,117
6,2013,10,05,2013-10-05,New York County,61.3,57.7,1018,9.6,4.2,8.0,999.9,72,54,0.13,999.9,0,1,0,0,0,119
4,2020,10,08,2020-10-08,Bronx County,59.5,41.1,1008.9,10,14.6,22,36.9,64,57,0.25,999.9,1,0,0,0,0,65
4,2020,10,08,2020-10-08,Richmond County,59.5,41.1,1008.9,10,14.6,22,36.9,64,57,0.25,999.9,1,0,0,0,0,16
4,2020,10,08,2020-10-08,Kings County,59.5,41.1,1008.9,10,14.6,22,36.9,64,57,0.25,999.9,1,0,0,0,0,90
4,2020,10,08,2020-10-08,New York County,59.5,41.1,1008.9,10,14.6,22,36.9,64,57,0.25,999.9,1,0,0,0,0,53
4,2020,10,08,2020-10-08,Queens County,59.5,41.1,1008.9,10,14.6,22,36.9,64,57,0.25,999.9,1,0,0,0,0,80
7,2013,10,06,2013-10-06,Richmond County,59.1,54.8,1021.1,6.9,7.2,14.0,22,64.9,53.1,0,999.9,1,0,0,0,0,13
7,2013,10,06,2013-10-06,Queens County,59.1,54.8,1021.1,6.9,7.2,14.0,22,64.9,53.1,0,999.9,1,0,0,0,0,108
7,2013,10,06,2013-10-06,New York County,59.1,54.8,1021.1,6.9,7.2,14.0,22,64.9,53.1,0,999.9,1,0,0,0,0,84
7,2013,10,06,2013-10-06,Bronx County,59.1,54.8,1021.1,6.9,7.2,14.0,22,64.9,53.1,0,999.9,1,0,0,0,0,43
7,2013,10,06,2013-10-06,Kings County,59.1,54.8,1021.1,6.9,7.2,14.0,22,64.9,53.1,0,999.9,1,0,0,0,0,92
5,2020,10,09,2020-10-09,Kings County,52.5,34.2,1022,10,11.2,17.1,24.1,55,50,0,999.9,0,0,0,0,0,94
5,2020,10,09,2020-10-09,Bronx County,52.5,34.2,1022,10,11.2,17.1,24.1,55,50,0,999.9,0,0,0,0,0,59
5,2020,10,09,2020-10-09,New York County,52.5,34.2,1022,10,11.2,17.1,24.1,55,50,0,999.9,0,0,0,0,0,37
5,2020,10,09,2020-10-09,Queens County,52.5,34.2,1022,10,11.2,17.1,24.1,55,50,0,999.9,0,0,0,0,0,84
5,2020,10,09,2020-10-09,Richmond County,52.5,34.2,1022,10,11.2,17.1,24.1,55,50,0,999.9,0,0,0,0,0,19
1,2013,10,07,2013-10-07,Queens County,65.7,62.3,1017.4,8.5,11.9,15.0,20,73,53.1,0,999.9,0,0,0,0,0,148
1,2013,10,07,2013-10-07,Kings County,65.7,62.3,1017.4,8.5,11.9,15.0,20,73,53.1,0,999.9,0,0,0,0,0,157
1,2013,10,07,2013-10-07,Bronx County,65.7,62.3,1017.4,8.5,11.9,15.0,20,73,53.1,0,999.9,0,0,0,0,0,61
1,2013,10,07,2013-10-07,Richmond County,65.7,62.3,1017.4,8.5,11.9,15.0,20,73,53.1,0,999.9,0,0,0,0,0,27
1,2013,10,07,2013-10-07,New York County,65.7,62.3,1017.4,8.5,11.9,15.0,20,73,53.1,0,999.9,0,0,0,0,0,127
6,2020,10,10,2020-10-10,Richmond County,65.2,56.4,1016.3,9.9,17.6,21,29.9,70,55,0,999.9,0,0,0,0,0,18
6,2020,10,10,2020-10-10,New York County,65.2,56.4,1016.3,9.9,17.6,21,29.9,70,55,0,999.9,0,0,0,0,0,45
6,2020,10,10,2020-10-10,Kings County,65.2,56.4,1016.3,9.9,17.6,21,29.9,70,55,0,999.9,0,0,0,0,0,58
6,2020,10,10,2020-10-10,Bronx County,65.2,56.4,1016.3,9.9,17.6,21,29.9,70,55,0,999.9,0,0,0,0,0,62
6,2020,10,10,2020-10-10,Queens County,65.2,56.4,1016.3,9.9,17.6,21,29.9,70,55,0,999.9,0,0,0,0,0,70
2,2013,10,08,2013-10-08,Queens County,61.5,51.6,1019.7,8.7,12.2,18.1,24.1,73,52,0.47,999.9,0,1,0,0,0,142
2,2013,10,08,2013-10-08,Bronx County,61.5,51.6,1019.7,8.7,12.2,18.1,24.1,73,52,0.47,999.9,0,1,0,0,0,55
2,2013,10,08,2013-10-08,Richmond County,61.5,51.6,1019.7,8.7,12.2,18.1,24.1,73,52,0.47,999.9,0,1,0,0,0,19
2,2013,10,08,2013-10-08,New York County,61.5,51.6,1019.7,8.7,12.2,18.1,24.1,73,52,0.47,999.9,0,1,0,0,0,127
2,2013,10,08,2013-10-08,Kings County,61.5,51.6,1019.7,8.7,12.2,18.1,24.1,73,52,0.47,999.9,0,1,0,0,0,132
7,2020,10,11,2020-10-11,Kings County,60.9,51.3,1020.4,10,14.3,19,27,64,54,0,999.9,0,0,0,0,0,59
7,2020,10,11,2020-10-11,Queens County,60.9,51.3,1020.4,10,14.3,19,27,64,54,0,999.9,0,0,0,0,0,68
7,2020,10,11,2020-10-11,Bronx County,60.9,51.3,1020.4,10,14.3,19,27,64,54,0,999.9,0,0,0,0,0,55
7,2020,10,11,2020-10-11,Richmond County,60.9,51.3,1020.4,10,14.3,19,27,64,54,0,999.9,0,0,0,0,0,13
7,2020,10,11,2020-10-11,New York County,60.9,51.3,1020.4,10,14.3,19,27,64,54,0,999.9,0,0,0,0,0,38
3,2013,10,09,2013-10-09,Queens County,56.4,44.3,1027.9,10,11.6,22.0,26,64.9,51.1,0.03,999.9,0,0,0,0,0,130
3,2013,10,09,2013-10-09,Bronx County,56.4,44.3,1027.9,10,11.6,22.0,26,64.9,51.1,0.03,999.9,0,0,0,0,0,45
3,2013,10,09,2013-10-09,New York County,56.4,44.3,1027.9,10,11.6,22.0,26,64.9,51.1,0.03,999.9,0,0,0,0,0,112
3,2013,10,09,2013-10-09,Richmond County,56.4,44.3,1027.9,10,11.6,22.0,26,64.9,51.1,0.03,999.9,0,0,0,0,0,20
3,2013,10,09,2013-10-09,Kings County,56.4,44.3,1027.9,10,11.6,22.0,26,64.9,51.1,0.03,999.9,0,0,0,0,0,142
1,2020,10,12,2020-10-12,Queens County,55.3,47.3,1024.1,10,13,17.1,22,57.2,52,0,999.9,1,0,0,0,0,79
1,2020,10,12,2020-10-12,Kings County,55.3,47.3,1024.1,10,13,17.1,22,57.2,52,0,999.9,1,0,0,0,0,106
1,2020,10,12,2020-10-12,New York County,55.3,47.3,1024.1,10,13,17.1,22,57.2,52,0,999.9,1,0,0,0,0,39
1,2020,10,12,2020-10-12,Bronx County,55.3,47.3,1024.1,10,13,17.1,22,57.2,52,0,999.9,1,0,0,0,0,55
1,2020,10,12,2020-10-12,Richmond County,55.3,47.3,1024.1,10,13,17.1,22,57.2,52,0,999.9,1,0,0,0,0,13
4,2013,10,10,2013-10-10,New York County,58.4,52.6,1024.3,10,11.6,15.0,22,64.9,54,0,999.9,0,0,0,0,0,130
4,2013,10,10,2013-10-10,Queens County,58.4,52.6,1024.3,10,11.6,15.0,22,64.9,54,0,999.9,0,0,0,0,0,134
4,2013,10,10,2013-10-10,Richmond County,58.4,52.6,1024.3,10,11.6,15.0,22,64.9,54,0,999.9,0,0,0,0,0,31
4,2013,10,10,2013-10-10,Kings County,58.4,52.6,1024.3,10,11.6,15.0,22,64.9,54,0,999.9,0,0,0,0,0,131
4,2013,10,10,2013-10-10,Bronx County,58.4,52.6,1024.3,10,11.6,15.0,22,64.9,54,0,999.9,0,0,0,0,0,41
2,2020,10,13,2020-10-13,New York County,61.8,60.1,1012.5,3.3,15.7,19,28,64.4,57,0.05,999.9,1,0,0,0,0,39
2,2020,10,13,2020-10-13,Kings County,61.8,60.1,1012.5,3.3,15.7,19,28,64.4,57,0.05,999.9,1,0,0,0,0,87
2,2020,10,13,2020-10-13,Richmond County,61.8,60.1,1012.5,3.3,15.7,19,28,64.4,57,0.05,999.9,1,0,0,0,0,11
2,2020,10,13,2020-10-13,Bronx County,61.8,60.1,1012.5,3.3,15.7,19,28,64.4,57,0.05,999.9,1,0,0,0,0,59
2,2020,10,13,2020-10-13,Queens County,61.8,60.1,1012.5,3.3,15.7,19,28,64.4,57,0.05,999.9,1,0,0,0,0,88
5,2013,10,11,2013-10-11,New York County,60.6,56.6,1018.4,10,13.3,19.0,26,64.9,55,0,999.9,0,0,0,0,0,166
5,2013,10,11,2013-10-11,Bronx County,60.6,56.6,1018.4,10,13.3,19.0,26,64.9,55,0,999.9,0,0,0,0,0,54
5,2013,10,11,2013-10-11,Richmond County,60.6,56.6,1018.4,10,13.3,19.0,26,64.9,55,0,999.9,0,0,0,0,0,25
5,2013,10,11,2013-10-11,Queens County,60.6,56.6,1018.4,10,13.3,19.0,26,64.9,55,0,999.9,0,0,0,0,0,131
5,2013,10,11,2013-10-11,Kings County,60.6,56.6,1018.4,10,13.3,19.0,26,64.9,55,0,999.9,0,0,0,0,0,155
3,2020,10,14,2020-10-14,New York County,60.7,50.6,1012.4,10,12.1,15.9,21,66,53.6,0.06,999.9,1,1,0,0,0,50
3,2020,10,14,2020-10-14,Queens County,60.7,50.6,1012.4,10,12.1,15.9,21,66,53.6,0.06,999.9,1,1,0,0,0,68
3,2020,10,14,2020-10-14,Bronx County,60.7,50.6,1012.4,10,12.1,15.9,21,66,53.6,0.06,999.9,1,1,0,0,0,55
3,2020,10,14,2020-10-14,Kings County,60.7,50.6,1012.4,10,12.1,15.9,21,66,53.6,0.06,999.9,1,1,0,0,0,111
3,2020,10,14,2020-10-14,Richmond County,60.7,50.6,1012.4,10,12.1,15.9,21,66,53.6,0.06,999.9,1,1,0,0,0,16
6,2013,10,12,2013-10-12,Bronx County,58.6,53.4,1021.7,10,13.2,22.0,31.1,64.9,54,0,999.9,0,0,0,0,0,54
6,2013,10,12,2013-10-12,Kings County,58.6,53.4,1021.7,10,13.2,22.0,31.1,64.9,54,0,999.9,0,0,0,0,0,140
6,2013,10,12,2013-10-12,Richmond County,58.6,53.4,1021.7,10,13.2,22.0,31.1,64.9,54,0,999.9,0,0,0,0,0,18
6,2013,10,12,2013-10-12,New York County,58.6,53.4,1021.7,10,13.2,22.0,31.1,64.9,54,0,999.9,0,0,0,0,0,116
6,2013,10,12,2013-10-12,Queens County,58.6,53.4,1021.7,10,13.2,22.0,31.1,64.9,54,0,999.9,0,0,0,0,0,137
4,2020,10,15,2020-10-15,Richmond County,63.5,58.3,1019,10,10.4,14,999.9,66,57,0,999.9,1,0,0,0,0,16
4,2020,10,15,2020-10-15,Queens County,63.5,58.3,1019,10,10.4,14,999.9,66,57,0,999.9,1,0,0,0,0,75
4,2020,10,15,2020-10-15,New York County,63.5,58.3,1019,10,10.4,14,999.9,66,57,0,999.9,1,0,0,0,0,43
4,2020,10,15,2020-10-15,Bronx County,63.5,58.3,1019,10,10.4,14,999.9,66,57,0,999.9,1,0,0,0,0,52
4,2020,10,15,2020-10-15,Kings County,63.5,58.3,1019,10,10.4,14,999.9,66,57,0,999.9,1,0,0,0,0,97
7,2013,10,13,2013-10-13,New York County,55.1,45.6,1027.8,10,11.4,15.9,22.9,64,48,0,999.9,0,0,0,0,0,104
7,2013,10,13,2013-10-13,Bronx County,55.1,45.6,1027.8,10,11.4,15.9,22.9,64,48,0,999.9,0,0,0,0,0,44
7,2013,10,13,2013-10-13,Kings County,55.1,45.6,1027.8,10,11.4,15.9,22.9,64,48,0,999.9,0,0,0,0,0,126
7,2013,10,13,2013-10-13,Queens County,55.1,45.6,1027.8,10,11.4,15.9,22.9,64,48,0,999.9,0,0,0,0,0,126
7,2013,10,13,2013-10-13,Richmond County,55.1,45.6,1027.8,10,11.4,15.9,22.9,64,48,0,999.9,0,0,0,0,0,17
5,2020,10,16,2020-10-16,Richmond County,65.4,60.7,1018.5,10,12.6,14,999.9,70,59,0,999.9,0,0,0,0,0,16
5,2020,10,16,2020-10-16,New York County,65.4,60.7,1018.5,10,12.6,14,999.9,70,59,0,999.9,0,0,0,0,0,40
5,2020,10,16,2020-10-16,Queens County,65.4,60.7,1018.5,10,12.6,14,999.9,70,59,0,999.9,0,0,0,0,0,74
5,2020,10,16,2020-10-16,Bronx County,65.4,60.7,1018.5,10,12.6,14,999.9,70,59,0,999.9,0,0,0,0,0,56
5,2020,10,16,2020-10-16,Kings County,65.4,60.7,1018.5,10,12.6,14,999.9,70,59,0,999.9,0,0,0,0,0,95
1,2013,10,14,2013-10-14,Queens County,51.5,44,1027,10,4.6,8.9,999.9,62.1,41,0,999.9,0,0,0,0,0,117
1,2013,10,14,2013-10-14,Richmond County,51.5,44,1027,10,4.6,8.9,999.9,62.1,41,0,999.9,0,0,0,0,0,12
1,2013,10,14,2013-10-14,Kings County,51.5,44,1027,10,4.6,8.9,999.9,62.1,41,0,999.9,0,0,0,0,0,107
1,2013,10,14,2013-10-14,New York County,51.5,44,1027,10,4.6,8.9,999.9,62.1,41,0,999.9,0,0,0,0,0,77
1,2013,10,14,2013-10-14,Bronx County,51.5,44,1027,10,4.6,8.9,999.9,62.1,41,0,999.9,0,0,0,0,0,52
6,2020,10,17,2020-10-17,Queens County,54.3,44.2,1022.8,9.5,15.9,29.9,41,63,50,1.47,999.9,1,0,0,0,0,84
6,2020,10,17,2020-10-17,Kings County,54.3,44.2,1022.8,9.5,15.9,29.9,41,63,50,1.47,999.9,1,0,0,0,0,98
6,2020,10,17,2020-10-17,Bronx County,54.3,44.2,1022.8,9.5,15.9,29.9,41,63,50,1.47,999.9,1,0,0,0,0,60
6,2020,10,17,2020-10-17,Richmond County,54.3,44.2,1022.8,9.5,15.9,29.9,41,63,50,1.47,999.9,1,0,0,0,0,17
6,2020,10,17,2020-10-17,New York County,54.3,44.2,1022.8,9.5,15.9,29.9,41,63,50,1.47,999.9,1,0,0,0,0,47
2,2013,10,15,2013-10-15,Queens County,53.9,47.3,1023.8,10,6.3,12.0,999.9,63,41,0.01,999.9,0,0,0,0,0,132
2,2013,10,15,2013-10-15,Kings County,53.9,47.3,1023.8,10,6.3,12.0,999.9,63,41,0.01,999.9,0,0,0,0,0,158
2,2013,10,15,2013-10-15,Richmond County,53.9,47.3,1023.8,10,6.3,12.0,999.9,63,41,0.01,999.9,0,0,0,0,0,16
2,2013,10,15,2013-10-15,Bronx County,53.9,47.3,1023.8,10,6.3,12.0,999.9,63,41,0.01,999.9,0,0,0,0,0,74
2,2013,10,15,2013-10-15,New York County,53.9,47.3,1023.8,10,6.3,12.0,999.9,63,41,0.01,999.9,0,0,0,0,0,125
7,2020,10,18,2020-10-18,New York County,54.7,40,1032.3,10,8.4,12,19,61,46,0,999.9,0,0,0,0,0,37
7,2020,10,18,2020-10-18,Queens County,54.7,40,1032.3,10,8.4,12,19,61,46,0,999.9,0,0,0,0,0,80
7,2020,10,18,2020-10-18,Kings County,54.7,40,1032.3,10,8.4,12,19,61,46,0,999.9,0,0,0,0,0,102
7,2020,10,18,2020-10-18,Richmond County,54.7,40,1032.3,10,8.4,12,19,61,46,0,999.9,0,0,0,0,0,10
7,2020,10,18,2020-10-18,Bronx County,54.7,40,1032.3,10,8.4,12,19,61,46,0,999.9,0,0,0,0,0,57
3,2013,10,16,2013-10-16,Queens County,57.5,55.4,1017.7,6.2,9.3,14.0,999.9,63,44.1,0.01,999.9,0,1,0,0,0,125
3,2013,10,16,2013-10-16,Kings County,57.5,55.4,1017.7,6.2,9.3,14.0,999.9,63,44.1,0.01,999.9,0,1,0,0,0,141
3,2013,10,16,2013-10-16,Bronx County,57.5,55.4,1017.7,6.2,9.3,14.0,999.9,63,44.1,0.01,999.9,0,1,0,0,0,49
3,2013,10,16,2013-10-16,New York County,57.5,55.4,1017.7,6.2,9.3,14.0,999.9,63,44.1,0.01,999.9,0,1,0,0,0,140
3,2013,10,16,2013-10-16,Richmond County,57.5,55.4,1017.7,6.2,9.3,14.0,999.9,63,44.1,0.01,999.9,0,1,0,0,0,14
1,2020,10,19,2020-10-19,Bronx County,55.6,48.9,1028.1,10,5,8,999.9,63,48,0,999.9,0,0,0,0,0,52
1,2020,10,19,2020-10-19,Kings County,55.6,48.9,1028.1,10,5,8,999.9,63,48,0,999.9,0,0,0,0,0,84
1,2020,10,19,2020-10-19,Richmond County,55.6,48.9,1028.1,10,5,8,999.9,63,48,0,999.9,0,0,0,0,0,6
1,2020,10,19,2020-10-19,Queens County,55.6,48.9,1028.1,10,5,8,999.9,63,48,0,999.9,0,0,0,0,0,66
1,2020,10,19,2020-10-19,New York County,55.6,48.9,1028.1,10,5,8,999.9,63,48,0,999.9,0,0,0,0,0,42
4,2013,10,17,2013-10-17,Kings County,59.4,57.4,1011.5,7.9,6.1,11.1,999.9,63,55,0.01,999.9,0,0,0,0,0,138
4,2013,10,17,2013-10-17,Queens County,59.4,57.4,1011.5,7.9,6.1,11.1,999.9,63,55,0.01,999.9,0,0,0,0,0,126
4,2013,10,17,2013-10-17,Richmond County,59.4,57.4,1011.5,7.9,6.1,11.1,999.9,63,55,0.01,999.9,0,0,0,0,0,22
